Datetime,METAR
2026-04-19 17:32 UTC,METAR WSSS 191730Z 33004KT 9000 FEW016 BKN270 26/25 Q1009 NOSIG
2026-04-19 18:41 UTC,METAR WSSS 191830Z 32004KT 9999 FEW016 SCT280 27/25 Q1009 NOSIG
2026-04-19 19:38 UTC,METAR WSSS 191930Z 32003KT 300V010 9999 FEW016 BKN300 26/24 Q1009 NOSIG
2026-04-19 20:32 UTC,METAR WSSS 192030Z 33003KT 9999 FEW016 FEW018CB BKN300 25/24 Q1008 NOSIG
2026-04-19 21:31 UTC,METAR WSSS 192130Z 32004KT 9999 FEW016 FEW018CB BKN300 26/25 Q1008 NOSIG
2026-04-19 22:30 UTC,METAR WSSS 192200Z 33003KT 9999 FEW016 FEW018CB BKN300 26/25 Q1008 NOSIG
2026-04-19 23:31 UTC,METAR WSSS 192330Z 34003KT 9999 FEW016 FEW018TCU BKN300 26/25 Q1009 NOSIG
2026-04-20 02:13 UTC,METAR WSSS 200200Z 36008KT 9999 FEW018 FEW020TCU BKN300 29/25 Q1011 NOSIG
2026-04-20 05:24 UTC,METAR WSSS 200500Z 06008KT 020V100 9999 SCT018 BKN300 31/25 Q1009 NOSIG
2026-04-20 07:26 UTC,METAR WSSS 200700Z 03008KT 360V060 9999 FEW018TCU SCT020 BKN300 32/24 Q1006 NOSIG
2026-04-20 09:24 UTC,METAR WSSS 200900Z 04011KT 9999 FEW018CB FEW020TCU BKN300 31/25 Q1006 NOSIG
2026-04-20 11:02 UTC,METAR WSSS 201100Z 04007KT 010V080 9999 FEW017CB FEW018TCU SCT170 29/25 Q1007 NOSIG
2026-04-20 12:45 UTC,METAR WSSS 201230Z 04007KT 9999 TS FEW015 FEW017CB FEW018TCU SCT025 29/25 Q1008 BECMG TL1245 NSW
2026-04-20 14:45 UTC,METAR WSSS 201430Z 35005KT 9999 FEW016 SCT280 27/25 Q1009 NOSIG
2026-04-20 16:04 UTC,METAR WSSS 201600Z 35003KT 9999 FEW016 SCT070 27/25 Q1010 NOSIG
2026-04-20 17:34 UTC,METAR WSSS 201730Z 35003KT 310V010 9999 FEW016 SCT280 27/25 Q1009 NOSIG
2026-04-20 18:58 UTC,METAR WSSS 201830Z 32002KT 9999 FEW016 FEW020CB SCT080 27/25 Q1009 NOSIG
2026-04-20 20:01 UTC,METAR WSSS 202000Z 33004KT 9999 FEW018 FEW020CB BKN300 27/25 Q1008 NOSIG
2026-04-20 21:08 UTC,METAR WSSS 202100Z 33003KT 9999 FEW016 BKN300 27/25 Q1008 NOSIG
2026-04-20 22:06 UTC,METAR WSSS 202200Z VRB02KT 8000 FEW016 BKN300 27/25 Q1008 NOSIG
2026-04-20 23:07 UTC,METAR WSSS 202300Z VRB01KT 6000 FEW016 FEW020TCU BKN300 26/25 Q1008 NOSIG
2026-04-21 00:04 UTC,METAR WSSS 210000Z VRB02KT 9000 FEW018TCU FEW020CB BKN300 28/25 Q1009 NOSIG
2026-04-21 03:49 UTC,SPECI WSSS 210341Z 32009KT 300V360 3000 +TSRA FEW015 FEW017CB FEW018TCU BKN030 26/24 Q1010 BECMG FM0400 TL0415 6000 NSW
2026-04-21 05:59 UTC,METAR WSSS 210530Z 19009KT 9999 4000E -TSRA FEW015 FEW017CB FEW018TCU BKN040 27/24 Q1009 TEMPO TL0620 3500 TSRA BECMG FM0645 TL0710 NSW
2026-04-21 08:04 UTC,METAR WSSS 210800Z 33005KT 9999 -TSRA FEW014 FEW017CB FEW018TCU BKN160 25/24 Q1008 BECMG TL0820 NSW
2026-04-21 09:57 UTC,METAR WSSS 210930Z 33003KT 9999 -RA FEW018 BKN160 25/24 Q1008 NOSIG
2026-04-21 11:09 UTC,METAR WSSS 211100Z VRB02KT 9999 -RA FEW018 BKN170 26/24 Q1008 NOSIG
2026-04-21 12:12 UTC,METAR WSSS 211200Z 24002KT 9999 FEW018 BKN160 26/24 Q1008 NOSIG
2026-04-21 14:13 UTC,METAR WSSS 211400Z VRB02KT 9999 FEW018 SCT160 BKN300 25/24 Q1009 NOSIG
2026-04-21 15:50 UTC,METAR WSSS 211530Z 00000KT 9999 FEW018 SCT170 BKN300 25/24 Q1010 NOSIG
2026-04-21 16:55 UTC,METAR WSSS 211630Z VRB01KT 9999 FEW016 SCT170 BKN300 25/24 Q1010 NOSIG
2026-04-21 17:57 UTC,METAR WSSS 211730Z VRB01KT 9000 FEW016 SCT160 BKN300 25/25 Q1010 NOSIG
2026-04-21 19:16 UTC,METAR WSSS 211900Z VRB01KT 9999 FEW016 BKN150 25/25 Q1008 NOSIG
2026-04-21 20:14 UTC,METAR WSSS 212000Z 31002KT 9999 FEW016 SCT150 BKN300 25/24 Q1008 NOSIG
2026-04-21 21:09 UTC,METAR WSSS 212100Z 36002KT 8000 FEW016 SCT150 BKN300 25/25 Q1007 NOSIG
2026-04-21 22:06 UTC,METAR WSSS 212200Z 34003KT 5000 BR FEW016 SCT150 BKN300 25/25 Q1007 NOSIG
2026-04-21 23:04 UTC,METAR WSSS 212300Z 35002KT 4000 BR FEW016 SCT150 BKN300 25/24 Q1007 BECMG FM0045 6000 NSW
2026-04-21 23:59 UTC,METAR WSSS 212330Z 36003KT 320V040 3000 BR FEW016 SCT150 BKN300 25/25 Q1008 BECMG FM0045 TL0100 6000 NSW
2026-04-22 03:34 UTC,METAR WSSS 220330Z 02004KT 320V120 9999 FEW018TCU BKN300 31/24 Q1009 NOSIG
2026-04-22 05:57 UTC,METAR WSSS 220530Z 17005KT 130V250 9999 FEW020TCU BKN300 31/23 Q1008 NOSIG
2026-04-22 07:49 UTC,METAR WSSS 220730Z 14007KT 070V180 9999 FEW018TCU FEW020CB SCT300 31/24 Q1006 NOSIG
2026-04-22 09:15 UTC,METAR WSSS 220900Z 05006KT 330V100 9999 FEW018TCU FEW020CB SCT030 31/24 Q1006 NOSIG
2026-04-22 10:46 UTC,METAR WSSS 221030Z 32010KT 3000 +SHRA FEW008 SCT017TCU 27/25 Q1006 BECMG FM1045 TL1100 6000 NSW
2026-04-22 11:57 UTC,METAR WSSS 221130Z COR VRB02KT 6000 -TSRA FEW010 FEW016CB FEW017TCU SCT150 27/25 Q1006 RESHRA BECMG FM1145 TL1200 NSW
2026-04-22 13:46 UTC,METAR WSSS 221330Z 01004KT 280V090 9999 FEW015 SCT030 BKN150 28/25 Q1008 NOSIG
2026-04-22 15:08 UTC,METAR WSSS 221500Z 33003KT 9999 TS FEW015 FEW017CB BKN150 27/25 Q1009 BECMG FM1515 TL1530 NSW
2026-04-22 16:36 UTC,METAR WSSS 221630Z VRB02KT 9999 FEW015 BKN150 27/25 Q1009 NOSIG
2026-04-22 17:57 UTC,METAR WSSS 221730Z 04006KT 010V070 9999 FEW016 SCT150 BKN300 28/24 Q1008 NOSIG
2026-04-22 19:16 UTC,METAR WSSS 221900Z 03005KT 350V060 9999 FEW018 BKN300 27/24 Q1007 NOSIG
2026-04-22 20:29 UTC,METAR WSSS 222000Z VRB02KT 9999 FEW018 BKN300 26/24 Q1007 NOSIG
2026-04-22 21:27 UTC,METAR WSSS 222100Z 36002KT 9999 FEW018 BKN300 26/24 Q1007 NOSIG
2026-04-22 22:10 UTC,METAR WSSS 222200Z VRB02KT 9999 FEW018 BKN300 27/24 Q1007 NOSIG
2026-04-22 23:12 UTC,METAR WSSS 222300Z 03004KT 330V070 9999 FEW018 BKN300 27/24 Q1008 NOSIG
2026-04-23 00:07 UTC,METAR WSSS 230000Z 06004KT 9999 FEW018 BKN300 29/24 Q1008 NOSIG
2026-04-23 03:52 UTC,METAR WSSS 230330Z 08007G17KT 010V130 9999 FEW018 BKN300 32/25 Q1009 NOSIG
2026-04-23 06:02 UTC,METAR WSSS 230600Z 08007KT 030V120 9999 FEW018TCU FEW020CB BKN300 33/23 Q1007 NOSIG
2026-04-23 08:16 UTC,METAR WSSS 230800Z 10009KT 070V130 9999 FEW017TCU FEW018CB SCT270 32/23 Q1006 NOSIG
2026-04-23 10:03 UTC,METAR WSSS 231000Z 08010KT 9999 VCSH FEW015 FEW017TCU FEW018CB BKN270 30/25 Q1006 NOSIG
2026-04-23 11:37 UTC,METAR WSSS 231130Z 04009KT 010V070 9999 FEW016 FEW018TCU SCT280 30/25 Q1007 NOSIG
2026-04-23 13:18 UTC,METAR WSSS 231300Z 06007KT 010V100 9999 FEW018 BKN300 30/25 Q1008 NOSIG
2026-04-23 15:25 UTC,METAR WSSS 231500Z 10007KT 050V130 9999 FEW016 FEW018TCU BKN300 29/26 Q1009 NOSIG
2026-04-23 16:58 UTC,METAR WSSS 231630Z 08007KT 9999 FEW016 BKN300 29/26 Q1008 NOSIG
2026-04-23 18:08 UTC,METAR WSSS 231800Z 04006KT 010V080 9999 FEW016 BKN300 29/26 Q1007 NOSIG
2026-04-23 19:48 UTC,METAR WSSS 231930Z 04005KT 010V080 9999 FEW016 BKN300 28/25 Q1007 NOSIG
2026-04-23 20:47 UTC,METAR WSSS 232030Z 02004KT 350V060 9999 FEW016 BKN300 28/25 Q1007 NOSIG
2026-04-23 21:41 UTC,METAR WSSS 232130Z 04005KT 9999 FEW016 BKN300 28/26 Q1007 NOSIG
2026-04-23 22:39 UTC,METAR WSSS 232230Z 07005KT 020V100 9999 FEW016 BKN300 29/25 Q1007 NOSIG
2026-04-23 23:40 UTC,METAR WSSS 232330Z 06005KT 020V100 9999 FEW016 FEW018TCU BKN300 29/26 Q1008 NOSIG
2026-04-24 02:12 UTC,METAR WSSS 240200Z 08005KT 050V160 9999 FEW018 BKN300 31/25 Q1009 NOSIG
2026-04-24 05:19 UTC,METAR WSSS 240500Z 07009KT 030V100 9999 VCSH FEW017CB FEW018TCU SCT300 32/26 Q1008 NOSIG
2026-04-24 07:16 UTC,SPECI WSSS 240712Z 10011KT 060V120 9999 -SHRA FEW017CB FEW018TCU SCT020 31/25 Q1006 NOSIG
2026-04-24 09:14 UTC,METAR WSSS 240900Z 03009KT 010V070 9999 FEW017CB FEW018TCU SCT270 31/25 Q1006 RETS NOSIG
2026-04-24 10:49 UTC,METAR WSSS 241030Z 04009KT 9999 FEW018TCU SCT280 30/25 Q1006 NOSIG
2026-04-24 11:54 UTC,METAR WSSS 241130Z 04008KT 9999 FEW018TCU BKN300 29/25 Q1007 NOSIG
2026-04-24 13:14 UTC,METAR WSSS 241300Z 06007KT 9999 FEW018 BKN300 29/25 Q1008 NOSIG
2026-04-24 14:51 UTC,METAR WSSS 241430Z 03007KT 350V070 9999 FEW016 BKN300 29/25 Q1009 NOSIG
2026-04-24 16:01 UTC,METAR WSSS 241600Z 36003KT 330V060 9999 FEW018 BKN300 28/25 Q1009 NOSIG
2026-04-24 17:28 UTC,METAR WSSS 241700Z VRB02KT 9999 FEW016 BKN300 28/25 Q1009 NOSIG
2026-04-24 18:06 UTC,METAR WSSS 241800Z 36004KT 330V040 9999 FEW016 BKN300 28/25 Q1008 NOSIG
2026-04-24 19:26 UTC,METAR WSSS 241900Z 33003KT 300V360 9999 FEW016 BKN300 28/25 Q1008 NOSIG
2026-04-24 20:06 UTC,METAR WSSS 242000Z 04005KT 9999 FEW016 BKN300 28/25 Q1008 NOSIG
2026-04-24 21:11 UTC,METAR WSSS 242100Z 03005KT 9999 FEW016 BKN300 28/25 Q1008 NOSIG
2026-04-24 22:07 UTC,SPECI WSSS 240712Z 10011KT 060V120 9999 -SHRA FEW017CB FEW018TCU SCT020 31/25 Q1006 NOSIG
2026-04-24 23:05 UTC,METAR WSSS 242300Z 03006KT 360V060 9999 FEW018 FEW020TCU BKN300 28/25 Q1008 NOSIG
2026-04-25 00:02 UTC,METAR WSSS 250000Z 34004KT 300V360 9999 FEW018 FEW020TCU BKN300 29/26 Q1009 NOSIG
2026-04-25 03:38 UTC,METAR WSSS 250330Z 02007KT 340V060 9999 SCT020 BKN300 32/26 Q1010 NOSIG
2026-04-25 05:45 UTC,METAR WSSS 250530Z 36008KT 290V030 9999 FEW020 BKN300 33/25 Q1008 NOSIG
2026-04-25 07:08 UTC,METAR WSSS 250700Z 36010KT 320V040 9999 FEW020 BKN300 34/25 Q1007 NOSIG
2026-04-25 08:29 UTC,METAR WSSS 250800Z 03012KT 9999 FEW018 FEW020CB BKN300 34/24 Q1006 NOSIG
2026-04-25 09:29 UTC,METAR WSSS 250900Z 04012KT 360V060 9999 FEW018 FEW020CB BKN300 33/24 Q1007 NOSIG
2026-04-25 10:22 UTC,METAR WSSS 251000Z 04011KT 9999 FEW018TCU FEW020CB BKN300 32/24 Q1007 NOSIG
2026-04-25 11:10 UTC,METAR WSSS 251100Z 04009KT 010V070 9999 FEW018TCU FEW020CB BKN300 31/25 Q1008 NOSIG
2026-04-25 11:59 UTC,METAR WSSS 251130Z 04009KT 9999 FEW018TCU BKN300 30/25 Q1008 NOSIG
2026-04-25 13:23 UTC,METAR WSSS 251300Z 04006KT 010V080 9999 FEW018 FEW020CB BKN300 30/25 Q1010 NOSIG
2026-04-25 14:12 UTC,METAR WSSS 251400Z 10005KT 020V140 9999 FEW018 BKN270 29/23 Q1011 NOSIG
2026-04-25 15:06 UTC,METAR WSSS 251500Z VRB02KT 9999 FEW018 BKN270 28/23 Q1011 NOSIG
2026-04-25 16:02 UTC,METAR WSSS 251600Z 35003KT 9999 FEW018 BKN270 28/25 Q1010 NOSIG
2026-04-25 17:07 UTC,METAR WSSS 251700Z 07006KT 030V090 9999 FEW018 BKN270 28/25 Q1010 NOSIG
2026-04-25 18:02 UTC,METAR WSSS 251800Z 05004KT 010V090 9999 FEW018 BKN270 28/25 Q1009 NOSIG
2026-04-25 19:24 UTC,METAR WSSS 251900Z 34003KT 9999 FEW016 SCT040 BKN280 27/25 Q1008 NOSIG
2026-04-25 19:59 UTC,METAR WSSS 251930Z 33004KT 9999 FEW016 SCT030 BKN280 27/25 Q1008 NOSIG
2026-04-25 20:51 UTC,METAR WSSS 252030Z VRB02KT 9999 FEW016 BKN160 27/25 Q1008 NOSIG
2026-04-25 21:33 UTC,METAR WSSS 252130Z 35002KT 9999 FEW016 BKN150 28/25 Q1008 NOSIG
2026-04-25 22:32 UTC,METAR WSSS 252230Z 33003KT 9999 FEW016 BKN150 28/25 Q1008 NOSIG
2026-04-25 23:33 UTC,METAR WSSS 252330Z 34003KT 9999 FEW016 FEW018TCU SCT160 28/26 Q1009 NOSIG
2026-04-26 02:24 UTC,METAR WSSS 260200Z 36006KT 310V040 9000 SCT016 FEW018TCU BKN300 31/26 Q1010 NOSIG
2026-04-26 05:23 UTC,SPECI WSSS 260515Z 36010KT 9999 -SHRA FEW014 FEW017CB SCT018TCU 30/26 Q1009 NOSIG
2026-04-26 07:08 UTC,METAR WSSS 260700Z 19006KT 9999 -SHRA FEW012 FEW016CB SCT017TCU 28/26 Q1007 NOSIG
2026-04-26 08:41 UTC,METAR WSSS 260830Z 20004KT 160V230 9999 FEW018 FEW020TCU BKN300 30/26 Q1006 NOSIG
2026-04-26 09:51 UTC,METAR WSSS 260930Z VRB06KT 9999 FEW018 FEW020TCU BKN300 31/25 Q1006 NOSIG
2026-04-26 10:41 UTC,METAR WSSS 261030Z 17003KT 110V220 9999 FEW018 FEW020TCU BKN300 29/25 Q1007 NOSIG
2026-04-26 11:36 UTC,METAR WSSS 261130Z 04007KT 010V080 9999 FEW018 BKN300 30/25 Q1008 NOSIG
2026-04-26 12:57 UTC,METAR WSSS 261230Z 34004KT 9999 FEW018 BKN300 28/25 Q1008 NOSIG
2026-04-26 14:05 UTC,METAR WSSS 261400Z 33003KT 9999 FEW018 BKN300 28/26 Q1009 NOSIG
2026-04-26 15:06 UTC,METAR WSSS 261500Z 33003KT 9999 FEW018 BKN300 27/25 Q1009 NOSIG
2026-04-26 16:03 UTC,METAR WSSS 261600Z 34003KT 9999 FEW018 BKN300 27/26 Q1009 NOSIG
2026-04-26 17:08 UTC,METAR WSSS 261700Z 34002KT 9999 FEW018 BKN300 27/25 Q1009 NOSIG
2026-04-26 18:03 UTC,METAR WSSS 261800Z 35002KT 9999 FEW018 BKN300 27/25 Q1008 NOSIG
2026-04-26 19:26 UTC,METAR WSSS 261900Z 35003KT 9999 FEW018 BKN300 27/25 Q1007 NOSIG
2026-04-26 20:02 UTC,METAR WSSS 262000Z 33002KT 9999 FEW018 BKN300 27/25 Q1007 NOSIG
2026-04-26 21:02 UTC,METAR WSSS 262100Z 32002KT 9999 FEW018 BKN300 27/25 Q1007 NOSIG
2026-04-26 22:01 UTC,METAR WSSS 262200Z VRB01KT 9999 FEW018 BKN300 26/25 Q1007 NOSIG
2026-04-26 23:04 UTC,METAR WSSS 262300Z 31002KT 9999 FEW018 FEW020CB BKN300 26/25 Q1008 NOSIG
2026-04-27 00:02 UTC,METAR WSSS 270000Z VRB01KT 9999 FEW018 FEW020CB BKN300 27/25 Q1009 NOSIG
2026-04-27 04:05 UTC,METAR WSSS 270400Z 03005KT 330V070 5000 -SHRA FEW016TCU FEW018CB SCT270 28/25 Q1010 RESHRA NOSIG
2026-04-27 07:12 UTC,METAR WSSS 270700Z 13007KT 080V160 9999 FEW015 FEW018TCU BKN270 29/26 Q1007 NOSIG
2026-04-27 09:36 UTC,METAR WSSS 270930Z 03006KT 350V070 9999 FEW018TCU FEW020CB BKN280 30/25 Q1007 NOSIG
2026-04-27 11:41 UTC,METAR WSSS 271130Z 11005KT 080V140 9999 FEW015 FEW017TCU BKN300 30/25 Q1008 NOSIG
2026-04-27 13:43 UTC,METAR WSSS 271330Z 33003KT 9999 FEW016 SCT050 BKN300 27/24 Q1010 NOSIG
2026-04-27 15:43 UTC,METAR WSSS 271530Z 33003KT 9999 FEW016 BKN300 27/25 Q1010 NOSIG
2026-04-27 17:18 UTC,METAR WSSS 271700Z 29003KT 260V330 9999 FEW016 BKN300 27/25 Q1009 NOSIG
2026-04-27 18:47 UTC,METAR WSSS 271830Z 31003KT 8000 FEW016 BKN300 26/25 Q1008 NOSIG
2026-04-27 20:05 UTC,METAR WSSS 272000Z 35003KT 7000 FEW016 BKN300 26/25 Q1007 NOSIG
2026-04-27 21:32 UTC,METAR WSSS 272130Z VRB01KT 7000 FEW016 BKN300 26/25 Q1007 NOSIG
2026-04-27 22:46 UTC,METAR WSSS 272230Z VRB02KT 8000 FEW016 BKN300 26/25 Q1007 NOSIG
2026-04-27 23:50 UTC,SPECI WSSS 272346Z 35003KT 330V060 6000 FEW018 BKN300 28/26 Q1008 NOSIG
2026-04-28 02:34 UTC,METAR WSSS 280230Z 06007KT 360V120 9999 FEW018 BKN300 31/26 Q1010 NOSIG
2026-04-28 05:54 UTC,METAR WSSS 280530Z 09008KT 040V160 9999 FEW020TCU BKN300 33/25 Q1008 NOSIG
2026-04-28 08:19 UTC,METAR WSSS 280800Z 09013KT 9999 FEW018TCU FEW020CB SCT300 33/25 Q1006 NOSIG
2026-04-28 10:29 UTC,METAR WSSS 281000Z 09010KT 050V110 9999 FEW018TCU FEW020CB BKN300 31/25 Q1006 NOSIG
2026-04-28 12:11 UTC,METAR WSSS 281200Z 03009KT 9999 FEW020 BKN300 29/25 Q1007 NOSIG
2026-04-28 17:09 UTC,METAR WSSS 281700Z 36003KT 270V080 9999 FEW016 BKN300 28/25 Q1009 NOSIG
2026-04-28 19:04 UTC,METAR WSSS 281900Z 04005KT 010V070 9999 FEW016 BKN300 29/25 Q1007 NOSIG
2026-04-28 20:46 UTC,METAR WSSS 282030Z 35003KT 9999 FEW016 BKN300 27/25 Q1007 NOSIG
2026-04-28 21:53 UTC,METAR WSSS 282130Z VRB02KT 9999 FEW016 BKN300 27/26 Q1008 NOSIG
2026-04-28 22:53 UTC,METAR WSSS 282230Z 32002KT 9999 FEW018 FEW020TCU BKN300 27/26 Q1008 NOSIG
2026-04-28 23:51 UTC,METAR WSSS 282330Z 34003KT 320V020 9000 FEW016 FEW020TCU BKN300 27/26 Q1009 NOSIG
2026-04-29 02:34 UTC,METAR WSSS 290230Z 03006KT 340V090 9999 SCT018 BKN300 32/25 Q1011 NOSIG
2026-04-29 05:50 UTC,METAR WSSS 290530Z 08008KT 040V110 9999 FEW018 FEW020CB BKN300 32/25 Q1009 NOSIG
2026-04-29 08:09 UTC,METAR WSSS 290800Z 07010G20KT 010V120 9999 FEW018TCU FEW020CB BKN300 32/24 Q1006 NOSIG
2026-04-29 10:22 UTC,METAR WSSS 291000Z 02007KT 330V080 9999 FEW018TCU FEW020CB BKN300 31/24 Q1006 NOSIG
2026-04-29 11:58 UTC,METAR WSSS 291130Z 31003KT 260V350 9999 FEW016 FEW018TCU BKN300 30/25 Q1007 NOSIG
2026-04-29 14:07 UTC,METAR WSSS 291400Z 34004KT 9999 FEW016 BKN300 28/25 Q1009 NOSIG
2026-04-29 16:11 UTC,METAR WSSS 291600Z 33003KT 9999 FEW016 BKN300 28/25 Q1010 NOSIG
2026-04-29 17:55 UTC,METAR WSSS 291730Z 33002KT 9999 FEW016 BKN300 28/25 Q1010 NOSIG
2026-04-29 19:19 UTC,METAR WSSS 291900Z 34003KT 9999 FEW016 BKN300 28/26 Q1009 NOSIG
2026-04-29 20:38 UTC,METAR WSSS 292030Z 34002KT 9999 FEW016 BKN300 27/26 Q1008 NOSIG
2026-04-29 21:55 UTC,METAR WSSS 292130Z 31003KT 9999 FEW016 FEW020CB BKN300 27/25 Q1008 NOSIG
2026-04-29 22:54 UTC,METAR WSSS 292230Z 33003KT 300V010 9000 FEW016 FEW020CB BKN300 27/25 Q1009 NOSIG
2026-04-29 23:51 UTC,METAR WSSS 292330Z 32003KT 280V350 9000 FEW016 FEW018TCU BKN300 27/25 Q1009 NOSIG
2026-04-30 02:35 UTC,METAR WSSS 300230Z 34005KT 9999 FEW020 BKN300 32/24 Q1010 NOSIG
2026-04-30 05:54 UTC,SPECI WSSS 300543Z 08013KT 030V100 9999 3000S -SHRA FEW012 FEW017TCU SCT030 30/26 Q1009 NOSIG
2026-04-30 08:13 UTC,METAR WSSS 300800Z VRB09G23KT 9999 FEW018 FEW020TCU BKN300 33/26 Q1007 NOSIG
2026-04-30 10:23 UTC,METAR WSSS 301000Z 06007KT 360V140 9999 FEW016 FEW018CB FEW020TCU BKN160 31/25 Q1007 NOSIG
2026-04-30 11:57 UTC,METAR WSSS 301130Z 04010KT 9999 FEW016 FEW018TCU BKN160 30/25 Q1008 NOSIG
2026-04-30 13:59 UTC,METAR WSSS 301330Z 36005KT 340V040 9999 FEW018 BKN160 29/25 Q1010 NOSIG
2026-04-30 15:50 UTC,METAR WSSS 301530Z 05005KT 020V090 9999 FEW018 BKN300 30/25 Q1011 NOSIG
2026-04-30 17:16 UTC,METAR WSSS 301700Z 05005KT 9999 FEW018 BKN300 30/25 Q1010 NOSIG
2026-04-30 18:51 UTC,METAR WSSS 301830Z 35003KT 9999 FEW018 FEW020TCU BKN300 28/25 Q1009 NOSIG
2026-04-30 20:06 UTC,METAR WSSS 302000Z VRB02KT 9999 FEW017CB FEW018TCU BKN300 28/25 Q1009 NOSIG
2026-04-30 21:31 UTC,METAR WSSS 302130Z 07003KT 040V100 9999 FEW018 FEW020TCU BKN300 28/25 Q1009 NOSIG
2026-04-30 22:50 UTC,METAR WSSS 302230Z 06003KT 010V100 9999 FEW018TCU FEW020CB BKN300 29/25 Q1009 NOSIG
2026-04-30 23:49 UTC,METAR WSSS 302330Z VRB02KT 9999 FEW015 FEW018TCU FEW020CB BKN300 28/25 Q1009 TEMPO FM2340 TL0010 4000 SHRA
2026-05-01 02:41 UTC,METAR WSSS 010230Z 08005KT 020V130 9999 FEW016 FEW018TCU SCT300 31/25 Q1010 NOSIG
2026-05-01 06:12 UTC,METAR WSSS 010600Z 15011KT 9000 VCSH FEW015 FEW018TCU FEW020CB SCT270 30/24 Q1009 RETS NOSIG
2026-05-01 08:27 UTC,METAR WSSS 010800Z 18004KT 120V210 9000 -SHRA FEW014 FEW016TCU BKN160 29/24 Q1007 NOSIG
2026-05-01 10:06 UTC,METAR WSSS 011000Z 32003KT 290V010 9999 FEW018 FEW020TCU SCT160 29/25 Q1007 NOSIG
2026-05-01 11:37 UTC,METAR WSSS 011130Z 33004KT 290V360 9999 FEW018 SCT160 28/25 Q1008 NOSIG
2026-05-01 13:10 UTC,METAR WSSS 011300Z 35004KT 9999 FEW018 BKN300 27/25 Q1009 NOSIG
2026-05-01 14:35 UTC,METAR WSSS 011430Z 34003KT 9999 FEW018 BKN300 26/25 Q1010 NOSIG
2026-05-01 15:53 UTC,METAR WSSS 011530Z 34004KT 9999 FEW018 BKN300 27/24 Q1010 NOSIG
2026-05-01 16:53 UTC,METAR WSSS 011630Z VRB02KT 9999 FEW018 BKN300 27/24 Q1010 NOSIG
2026-05-01 17:55 UTC,METAR WSSS 011730Z 33003KT 9999 FEW018 BKN300 26/24 Q1010 NOSIG
2026-05-01 19:08 UTC,METAR WSSS 011900Z 36001KT 9999 FEW018 BKN300 26/24 Q1009 NOSIG
2026-05-01 20:13 UTC,METAR WSSS 012000Z 32002KT 9999 FEW018 BKN300 26/24 Q1008 NOSIG
2026-05-01 21:12 UTC,METAR WSSS 012100Z 32003KT 9999 FEW016 BKN300 27/25 Q1008 NOSIG
2026-05-01 22:10 UTC,METAR WSSS 012200Z 00000KT 9000 FEW016 BKN300 26/24 Q1008 NOSIG
2026-05-01 23:13 UTC,METAR WSSS 012300Z 00000KT 9999 FEW016 FEW018TCU BKN300 26/24 Q1008 NOSIG
2026-05-02 00:11 UTC,METAR WSSS 020000Z VRB01KT 8000 FEW016 FEW018TCU BKN300 27/25 Q1009 NOSIG
2026-05-02 03:58 UTC,SPECI WSSS 020350Z VRB04KT 9999 FEW018TCU BKN300 33/25 Q1010 NOSIG
2026-05-02 06:08 UTC,METAR WSSS 020600Z 01009KT 9999 FEW018TCU FEW020CB BKN300 32/25 Q1008 NOSIG
2026-05-02 08:05 UTC,METAR WSSS 020800Z 02006KT 340V050 9999 FEW018CB FEW020TCU BKN300 33/24 Q1006 NOSIG
2026-05-02 09:39 UTC,METAR WSSS 020930Z 04007KT 010V100 9999 VCSH FEW017CB FEW018TCU BKN300 31/25 Q1006 NOSIG
2026-05-02 10:46 UTC,METAR WSSS 021030Z 07008KT 040V100 9999 FEW016 FEW018TCU BKN300 30/25 Q1006 NOSIG
2026-05-02 11:41 UTC,METAR WSSS 021130Z 25003KT 220V320 9999 FEW018TCU SCT030 BKN300 29/24 Q1007 NOSIG
2026-05-02 13:01 UTC,METAR WSSS 021230Z VRB02KT 9999 FEW018TCU SCT030 BKN300 29/24 Q1008 NOSIG
2026-05-02 14:28 UTC,METAR WSSS 021400Z 34002KT 9999 FEW016 FEW018TCU BKN300 28/24 Q1009 NOSIG
2026-05-02 15:11 UTC,METAR WSSS 021500Z 32003KT 9999 FEW016 FEW018TCU FEW020CB SCT280 28/25 Q1010 NOSIG
2026-05-02 16:07 UTC,METAR WSSS 021600Z VRB01KT 9999 FEW018TCU FEW020CB SCT280 28/25 Q1010 NOSIG
2026-05-02 17:12 UTC,METAR WSSS 021700Z 32003KT 9000 -SHRA FEW015 FEW018TCU FEW020CB SCT270 29/25 Q1009 RETS NOSIG
2026-05-02 18:07 UTC,METAR WSSS 021800Z 33003KT 9999 FEW015 FEW018TCU SCT270 27/25 Q1009 NOSIG
2026-05-02 19:32 UTC,METAR WSSS 021930Z 35002KT 9999 FEW016 BKN300 27/25 Q1008 NOSIG
2026-05-02 20:37 UTC,METAR WSSS 022030Z 33003KT 9999 FEW016 FEW018TCU FEW020CB BKN300 27/25 Q1008 NOSIG
2026-05-02 21:36 UTC,METAR WSSS 022130Z 35004KT 9999 FEW016 BKN300 27/25 Q1007 NOSIG
2026-05-02 22:36 UTC,METAR WSSS 022230Z 34003KT 9999 FEW016 BKN300 27/25 Q1008 NOSIG
